Hora,Potencia_KW,SOH_Pct,Capacity_kWh,SoC_Pct
153,0.0,59.997000000000014,23.278836000000002,74.99874993749688
154,1.455,59.997000000000014,23.278836000000002,81.24906245312266
155,1.455,59.997000000000014,23.278836000000002,87.49937496874844
156,1.455,59.997000000000014,23.278836000000002,93.74968748437422
157,1.455,59.997000000000014,23.278836000000002,100.0
158,0.0,59.997000000000014,23.278836000000002,100.0
159,0.0,59.997000000000014,23.278836000000002,100.0
160,0.0,59.997000000000014,23.278836000000002,100.0
161,0.0,59.997000000000014,23.278836000000002,100.0
162,-1.455,59.997000000000014,23.278836000000002,93.74968748437422
163,-1.455,59.997000000000014,23.278836000000002,87.49937496874844
164,-1.455,59.997000000000014,23.278836000000002,81.24906245312266
165,-1.455,59.997000000000014,23.278836000000002,74.99874993749688
166,0.0,59.997000000000014,23.278836000000002,74.99874993749688
167,0.0,59.997000000000014,23.278836000000002,74.99874993749688
168,0.0,59.997000000000014,23.278836000000002,74.99874993749688
169,0.0,59.997000000000014,23.278836000000002,74.99874993749688
170,0.0,59.997000000000014,23.278836000000002,74.99874993749688
171,0.0,59.997000000000014,23.278836000000002,74.99874993749688
172,0.0,59.997000000000014,23.278836000000002,74.99874993749688
173,0.0,59.997000000000014,23.278836000000002,74.99874993749688
174,0.0,59.997000000000014,23.278836000000002,74.99874993749688
175,0.0,59.997000000000014,23.278836000000002,74.99874993749688
176,0.0,59.997000000000014,23.278836000000002,74.99874993749688
177,0.0,59.997000000000014,23.278836000000002,74.99874993749688
178,1.455,59.997000000000014,23.278836000000002,81.24906245312266
179,1.455,59.997000000000014,23.278836000000002,87.49937496874844
180,1.455,59.997000000000014,23.278836000000002,93.74968748437422
181,1.455,59.997000000000014,23.278836000000002,100.0
182,0.0,59.997000000000014,23.278836000000002,100.0
183,0.0,59.997000000000014,23.278836000000002,100.0
184,0.0,59.997000000000014,23.278836000000002,100.0
185,0.0,59.997000000000014,23.278836000000002,100.0
186,-1.455,59.997000000000014,23.278836000000002,93.74968748437422
187,-1.455,59.997000000000014,23.278836000000002,87.49937496874844
188,-1.455,59.997000000000014,23.278836000000002,81.24906245312266
189,-1.455,59.997000000000014,23.278836000000002,74.99874993749688
190,0.0,59.997000000000014,23.278836000000002,74.99874993749688
191,0.0,59.997000000000014,23.278836000000002,74.99874993749688
192,0.0,59.997000000000014,23.278836000000002,74.99874993749688
193,0.0,59.997000000000014,23.278836000000002,74.99874993749688
194,0.0,59.997000000000014,23.278836000000002,74.99874993749688
195,0.0,59.997000000000014,23.278836000000002,74.99874993749688
196,0.0,59.997000000000014,23.278836000000002,74.99874993749688
197,0.0,59.997000000000014,23.278836000000002,74.99874993749688
198,0.0,59.997000000000014,23.278836000000002,74.99874993749688
199,0.0,59.997000000000014,23.278836000000002,74.99874993749688
200,0.0,59.997000000000014,23.278836000000002,74.99874993749688
201,0.0,59.997000000000014,23.278836000000002,74.99874993749688
202,1.455,59.997000000000014,23.278836000000002,81.24906245312266
203,1.455,59.997000000000014,23.278836000000002,87.49937496874844
204,1.455,59.997000000000014,23.278836000000002,93.74968748437422
205,1.455,59.993999849992505,23.27767194179709,100.0
206,0.0,59.993999849992505,23.27767194179709,100.0
207,0.0,59.993999849992505,23.27767194179709,100.0
208,0.0,59.993999849992505,23.27767194179709,100.0
209,0.0,59.993999849992505,23.27767194179709,100.0
210,-1.455,59.993999849992505,23.27767194179709,93.74937492186484
211,-1.455,59.993999849992505,23.27767194179709,87.49874984372968
212,-1.455,59.993999849992505,23.27767194179709,81.24812476559453
213,-1.455,59.993999849992505,23.27767194179709,74.99749968745937
214,0.0,59.993999849992505,23.27767194179709,74.99749968745937
215,0.0,59.993999849992505,23.27767194179709,74.99749968745937
216,0.0,59.993999849992505,23.27767194179709,74.99749968745937
217,0.0,59.993999849992505,23.27767194179709,74.99749968745937
218,0.0,59.993999849992505,23.27767194179709,74.99749968745937
219,0.0,59.993999849992505,23.27767194179709,74.99749968745937
220,0.0,59.993999849992505,23.27767194179709,74.99749968745937
221,0.0,59.993999849992505,23.27767194179709,74.99749968745937
222,0.0,59.993999849992505,23.27767194179709,74.99749968745937
223,0.0,59.993999849992505,23.27767194179709,74.99749968745937
224,0.0,59.993999849992505,23.27767194179709,74.99749968745937
225,0.0,59.993999849992505,23.27767194179709,74.99749968745937
226,1.455,59.993999849992505,23.27767194179709,81.24812476559453
227,1.455,59.993999849992505,23.27767194179709,87.49874984372968
228,1.455,59.993999849992505,23.27767194179709,93.74937492186484
229,1.455,59.993999849992505,23.27767194179709,100.0
230,0.0,59.993999849992505,23.27767194179709,100.0
231,0.0,59.993999849992505,23.27767194179709,100.0
232,0.0,59.993999849992505,23.27767194179709,100.0
233,0.0,59.993999849992505,23.27767194179709,100.0
234,-1.455,59.993999849992505,23.27767194179709,93.74937492186484
235,-1.455,59.993999849992505,23.27767194179709,87.49874984372968
236,-1.455,59.993999849992505,23.27767194179709,81.24812476559453
237,-1.455,59.993999849992505,23.27767194179709,74.99749968745937
238,0.0,59.993999849992505,23.27767194179709,74.99749968745937
239,0.0,59.993999849992505,23.27767194179709,74.99749968745937
240,0.0,59.993999849992505,23.27767194179709,74.99749968745937
241,0.0,59.993999849992505,23.27767194179709,74.99749968745937
242,0.0,59.993999849992505,23.27767194179709,74.99749968745937
243,0.0,59.993999849992505,23.27767194179709,74.99749968745937
244,0.0,59.993999849992505,23.27767194179709,74.99749968745937
245,0.0,59.993999849992505,23.27767194179709,74.99749968745937
246,0.0,59.993999849992505,23.27767194179709,74.99749968745937
247,0.0,59.993999849992505,23.27767194179709,74.99749968745937
248,0.0,59.993999849992505,23.27767194179709,74.99749968745937
249,0.0,59.993999849992505,23.27767194179709,74.99749968745937
250,1.455,59.993999849992505,23.27767194179709,81.24812476559453
251,1.455,59.993999849992505,23.27767194179709,87.49874984372968
252,1.455,59.993999849992505,23.27767194179709,93.74937492186484
253,1.455,59.993999849992505,23.27767194179709,100.0
254,0.0,59.993999849992505,23.27767194179709,100.0
255,0.0,59.993999849992505,23.27767194179709,100.0
256,0.0,59.993999849992505,23.27767194179709,100.0
257,0.0,59.993999849992505,23.27767194179709,100.0
258,-1.455,59.993999849992505,23.27767194179709,93.74937492186484
259,-1.455,59.993999849992505,23.27767194179709,87.49874984372968
260,-1.455,59.993999849992505,23.27767194179709,81.24812476559453
261,-1.455,59.993999849992505,23.27767194179709,74.99749968745937
262,0.0,59.993999849992505,23.27767194179709,74.99749968745937
263,0.0,59.993999849992505,23.27767194179709,74.99749968745937
264,0.0,59.993999849992505,23.27767194179709,74.99749968745937
265,0.0,59.993999849992505,23.27767194179709,74.99749968745937
266,0.0,59.993999849992505,23.27767194179709,74.99749968745937
267,0.0,59.993999849992505,23.27767194179709,74.99749968745937
268,0.0,59.993999849992505,23.27767194179709,74.99749968745937
269,0.0,59.993999849992505,23.27767194179709,74.99749968745937
270,0.0,59.993999849992505,23.27767194179709,74.99749968745937
271,0.0,59.993999849992505,23.27767194179709,74.99749968745937
272,0.0,59.993999849992505,23.27767194179709,74.99749968745937
273,0.0,59.993999849992505,23.27767194179709,74.99749968745937
274,1.455,59.993999849992505,23.27767194179709,81.24812476559453
275,1.455,59.993999849992505,23.27767194179709,87.49874984372968
276,1.455,59.993999849992505,23.27767194179709,93.74937492186484
277,1.455,59.993999849992505,23.27767194179709,100.0
278,0.0,59.993999849992505,23.27767194179709,100.0
279,0.0,59.993999849992505,23.27767194179709,100.0
280,0.0,59.993999849992505,23.27767194179709,100.0
281,0.0,59.993999849992505,23.27767194179709,100.0
282,-1.455,59.993999849992505,23.27767194179709,93.74937492186484
283,-1.455,59.993999849992505,23.27767194179709,87.49874984372968
284,-1.455,59.993999849992505,23.27767194179709,81.24812476559453
285,-1.455,59.993999849992505,23.27767194179709,74.99749968745937
286,0.0,59.993999849992505,23.27767194179709,74.99749968745937
287,0.0,59.993999849992505,23.27767194179709,74.99749968745937
288,0.0,59.993999849992505,23.27767194179709,74.99749968745937
289,0.0,59.993999849992505,23.27767194179709,74.99749968745937
290,0.0,59.993999849992505,23.27767194179709,74.99749968745937
291,0.0,59.993999849992505,23.27767194179709,74.99749968745937
292,0.0,59.993999849992505,23.27767194179709,74.99749968745937
293,0.0,59.993999849992505,23.27767194179709,74.99749968745937
294,0.0,59.993999849992505,23.27767194179709,74.99749968745937
295,0.0,59.993999849992505,23.27767194179709,74.99749968745937
296,0.0,59.993999849992505,23.27767194179709,74.99749968745937
297,0.0,59.993999849992505,23.27767194179709,74.99749968745937
298,1.455,59.993999849992505,23.27767194179709,81.24812476559453
299,1.455,59.993999849992505,23.27767194179709,87.49874984372968
300,1.455,59.993999849992505,23.27767194179709,93.74937492186484
301,1.455,59.99099939994751,23.27650776717963,100.0
302,0.0,59.99099939994751,23.27650776717963,100.0
303,0.0,59.99099939994751,23.27650776717963,100.0
304,0.0,59.99099939994751,23.27650776717963,100.0
305,0.0,59.99099939994751,23.27650776717963,100.0
306,-1.455,59.99099939994751,23.27650776717963,93.74906229682968
307,-1.455,59.99099939994751,23.27650776717963,87.49812459365936
308,-1.455,59.99099939994751,23.27650776717963,81.24718689048903
309,-1.455,59.99099939994751,23.27650776717963,74.99624918731871
310,0.0,59.99099939994751,23.27650776717963,74.99624918731871
311,0.0,59.99099939994751,23.27650776717963,74.99624918731871
312,0.0,59.99099939994751,23.27650776717963,74.99624918731871
313,0.0,59.99099939994751,23.27650776717963,74.99624918731871
314,0.0,59.99099939994751,23.27650776717963,74.99624918731871
315,0.0,59.99099939994751,23.27650776717963,74.99624918731871
316,0.0,59.99099939994751,23.27650776717963,74.99624918731871
317,0.0,59.99099939994751,23.27650776717963,74.99624918731871
318,0.0,59.99099939994751,23.27650776717963,74.99624918731871
319,0.0,59.99099939994751,23.27650776717963,74.99624918731871
320,0.0,59.99099939994751,23.27650776717963,74.99624918731871
321,0.0,59.99099939994751,23.27650776717963,74.99624918731871
322,1.455,59.99099939994751,23.27650776717963,81.24718689048903
323,1.455,59.99099939994751,23.27650776717963,87.49812459365936
324,1.455,59.99099939994751,23.27650776717963,93.74906229682968
325,1.455,59.99099939994751,23.27650776717963,100.0
326,0.0,59.99099939994751,23.27650776717963,100.0
327,0.0,59.99099939994751,23.27650776717963,100.0
328,0.0,59.99099939994751,23.27650776717963,100.0
329,0.0,59.99099939994751,23.27650776717963,100.0
330,-1.455,59.99099939994751,23.27650776717963,93.74906229682968
331,-1.455,59.99099939994751,23.27650776717963,87.49812459365936
332,-1.455,59.99099939994751,23.27650776717963,81.24718689048903
333,-1.455,59.99099939994751,23.27650776717963,74.99624918731871
334,0.0,59.99099939994751,23.27650776717963,74.99624918731871
335,0.0,59.99099939994751,23.27650776717963,74.99624918731871
336,0.0,59.99099939994751,23.27650776717963,74.99624918731871
337,0.0,59.99099939994751,23.27650776717963,74.99624918731871
338,0.0,59.99099939994751,23.27650776717963,74.99624918731871
339,0.0,59.99099939994751,23.27650776717963,74.99624918731871
340,0.0,59.99099939994751,23.27650776717963,74.99624918731871
341,0.0,59.99099939994751,23.27650776717963,74.99624918731871
342,0.0,59.99099939994751,23.27650776717963,74.99624918731871
343,0.0,59.99099939994751,23.27650776717963,74.99624918731871
344,0.0,59.99099939994751,23.27650776717963,74.99624918731871
345,0.0,59.99099939994751,23.27650776717963,74.99624918731871
346,1.455,59.99099939994751,23.27650776717963,81.24718689048903
347,1.455,59.99099939994751,23.27650776717963,87.49812459365936
348,1.455,59.99099939994751,23.27650776717963,93.74906229682968
349,1.455,59.99099939994751,23.27650776717963,100.0
350,0.0,59.99099939994751,23.27650776717963,100.0
351,0.0,59.99099939994751,23.27650776717963,100.0
352,0.0,59.99099939994751,23.27650776717963,100.0
353,0.0,59.99099939994751,23.27650776717963,100.0
354,-1.455,59.99099939994751,23.27650776717963,93.74906229682968
355,-1.455,59.99099939994751,23.27650776717963,87.49812459365936
356,-1.455,59.99099939994751,23.27650776717963,81.24718689048903
357,-1.455,59.99099939994751,23.27650776717963,74.99624918731871
358,0.0,59.99099939994751,23.27650776717963,74.99624918731871
359,0.0,59.99099939994751,23.27650776717963,74.99624918731871
360,0.0,59.99099939994751,23.27650776717963,74.99624918731871
361,0.0,59.99099939994751,23.27650776717963,74.99624918731871
362,0.0,59.99099939994751,23.27650776717963,74.99624918731871
363,0.0,59.99099939994751,23.27650776717963,74.99624918731871
364,0.0,59.99099939994751,23.27650776717963,74.99624918731871
365,0.0,59.99099939994751,23.27650776717963,74.99624918731871
366,0.0,59.99099939994751,23.27650776717963,74.99624918731871
367,0.0,59.99099939994751,23.27650776717963,74.99624918731871
368,0.0,59.99099939994751,23.27650776717963,74.99624918731871
369,0.0,59.99099939994751,23.27650776717963,74.99624918731871
370,1.455,59.99099939994751,23.27650776717963,81.24718689048903
371,1.455,59.99099939994751,23.27650776717963,87.49812459365936
372,1.455,59.99099939994751,23.27650776717963,93.74906229682968
373,1.455,59.99099939994751,23.27650776717963,100.0
374,0.0,59.99099939994751,23.27650776717963,100.0
375,0.0,59.99099939994751,23.27650776717963,100.0
376,0.0,59.99099939994751,23.27650776717963,100.0
377,0.0,59.99099939994751,23.27650776717963,100.0
378,-1.455,59.99099939994751,23.27650776717963,93.74906229682968
379,-1.455,59.99099939994751,23.27650776717963,87.49812459365936
380,-1.455,59.99099939994751,23.27650776717963,81.24718689048903
381,-1.455,59.99099939994751,23.27650776717963,74.99624918731871
382,0.0,59.99099939994751,23.27650776717963,74.99624918731871
383,0.0,59.99099939994751,23.27650776717963,74.99624918731871
384,0.0,59.99099939994751,23.27650776717963,74.99624918731871
385,0.0,59.99099939994751,23.27650776717963,74.99624918731871
386,0.0,59.99099939994751,23.27650776717963,74.99624918731871
387,0.0,59.99099939994751,23.27650776717963,74.99624918731871
388,0.0,59.99099939994751,23.27650776717963,74.99624918731871
389,0.0,59.99099939994751,23.27650776717963,74.99624918731871
390,0.0,59.99099939994751,23.27650776717963,74.99624918731871
391,0.0,59.99099939994751,23.27650776717963,74.99624918731871
392,0.0,59.99099939994751,23.27650776717963,74.99624918731871
393,0.0,59.99099939994751,23.27650776717963,74.99624918731871
394,1.455,59.99099939994751,23.27650776717963,81.24718689048903
395,1.455,59.99099939994751,23.27650776717963,87.49812459365936
396,1.455,59.99099939994751,23.27650776717963,93.74906229682968
397,1.455,59.987998499804974,23.27534341792433,100.0
398,0.0,59.987998499804974,23.27534341792433,100.0
399,0.0,59.987998499804974,23.27534341792433,100.0
400,0.0,59.987998499804974,23.27534341792433,100.0
401,0.0,59.987998499804974,23.27534341792433,100.0
402,-1.455,59.987998499804974,23.27534341792433,93.74874959361715
403,-1.455,59.987998499804974,23.27534341792433,87.4974991872343
404,-1.455,59.987998499804974,23.27534341792433,81.24624878085145
405,-1.455,59.987998499804974,23.27534341792433,74.9949983744686
406,0.0,59.987998499804974,23.27534341792433,74.9949983744686
407,0.0,59.987998499804974,23.27534341792433,74.9949983744686
408,0.0,59.987998499804974,23.27534341792433,74.9949983744686
409,0.0,59.987998499804974,23.27534341792433,74.9949983744686
410,0.0,59.987998499804974,23.27534341792433,74.9949983744686
411,0.0,59.987998499804974,23.27534341792433,74.9949983744686
412,0.0,59.987998499804974,23.27534341792433,74.9949983744686
413,0.0,59.987998499804974,23.27534341792433,74.9949983744686
414,0.0,59.987998499804974,23.27534341792433,74.9949983744686
415,0.0,59.987998499804974,23.27534341792433,74.9949983744686
416,0.0,59.987998499804974,23.27534341792433,74.9949983744686
417,0.0,59.987998499804974,23.27534341792433,74.9949983744686
418,1.455,59.987998499804974,23.27534341792433,81.24624878085145
419,1.455,59.987998499804974,23.27534341792433,87.4974991872343
420,1.455,59.987998499804974,23.27534341792433,93.74874959361715
421,1.455,59.987998499804974,23.27534341792433,100.0
422,0.0,59.987998499804974,23.27534341792433,100.0
423,0.0,59.987998499804974,23.27534341792433,100.0
424,0.0,59.987998499804974,23.27534341792433,100.0
425,0.0,59.987998499804974,23.27534341792433,100.0
426,-1.455,59.987998499804974,23.27534341792433,93.74874959361715
427,-1.455,59.987998499804974,23.27534341792433,87.4974991872343
428,-1.455,59.987998499804974,23.27534341792433,81.24624878085145
429,-1.455,59.987998499804974,23.27534341792433,74.9949983744686
430,0.0,59.987998499804974,23.27534341792433,74.9949983744686
431,0.0,59.987998499804974,23.27534341792433,74.9949983744686
432,0.0,59.987998499804974,23.27534341792433,74.9949983744686
433,0.0,59.987998499804974,23.27534341792433,74.9949983744686
434,0.0,59.987998499804974,23.27534341792433,74.9949983744686
435,0.0,59.987998499804974,23.27534341792433,74.9949983744686
436,0.0,59.987998499804974,23.27534341792433,74.9949983744686
437,0.0,59.987998499804974,23.27534341792433,74.9949983744686
438,0.0,59.987998499804974,23.27534341792433,74.9949983744686
439,0.0,59.987998499804974,23.27534341792433,74.9949983744686
440,0.0,59.987998499804974,23.27534341792433,74.9949983744686
441,0.0,59.987998499804974,23.27534341792433,74.9949983744686
442,1.455,59.987998499804974,23.27534341792433,81.24624878085145
443,1.455,59.987998499804974,23.27534341792433,87.4974991872343
444,1.455,59.987998499804974,23.27534341792433,93.74874959361715
445,1.455,59.987998499804974,23.27534341792433,100.0
446,0.0,59.987998499804974,23.27534341792433,100.0
447,0.0,59.987998499804974,23.27534341792433,100.0
448,0.0,59.987998499804974,23.27534341792433,100.0
449,0.0,59.987998499804974,23.27534341792433,100.0
450,-1.455,59.987998499804974,23.27534341792433,93.74874959361715
451,-1.455,59.987998499804974,23.27534341792433,87.4974991872343
452,-1.455,59.987998499804974,23.27534341792433,81.24624878085145
453,-1.455,59.987998499804974,23.27534341792433,74.9949983744686
454,0.0,59.987998499804974,23.27534341792433,74.9949983744686
455,0.0,59.987998499804974,23.27534341792433,74.9949983744686
456,0.0,59.987998499804974,23.27534341792433,74.9949983744686
457,0.0,59.987998499804974,23.27534341792433,74.9949983744686
458,0.0,59.987998499804974,23.27534341792433,74.9949983744686
459,0.0,59.987998499804974,23.27534341792433,74.9949983744686
460,0.0,59.987998499804974,23.27534341792433,74.9949983744686
461,0.0,59.987998499804974,23.27534341792433,74.9949983744686
462,0.0,59.987998499804974,23.27534341792433,74.9949983744686
463,0.0,59.987998499804974,23.27534341792433,74.9949983744686
464,0.0,59.987998499804974,23.27534341792433,74.9949983744686
465,0.0,59.987998499804974,23.27534341792433,74.9949983744686
466,1.455,59.987998499804974,23.27534341792433,81.24624878085145
467,1.455,59.987998499804974,23.27534341792433,87.4974991872343
468,1.455,59.987998499804974,23.27534341792433,93.74874959361715
469,1.455,59.987998499804974,23.27534341792433,100.0
470,0.0,59.987998499804974,23.27534341792433,100.0
471,0.0,59.987998499804974,23.27534341792433,100.0
472,0.0,59.987998499804974,23.27534341792433,100.0
473,0.0,59.987998499804974,23.27534341792433,100.0
474,-1.455,59.987998499804974,23.27534341792433,93.74874959361715
475,-1.455,59.987998499804974,23.27534341792433,87.4974991872343
476,-1.455,59.987998499804974,23.27534341792433,81.24624878085145
477,-1.455,59.987998499804974,23.27534341792433,74.9949983744686
478,0.0,59.987998499804974,23.27534341792433,74.9949983744686
479,0.0,59.987998499804974,23.27534341792433,74.9949983744686
480,0.0,59.987998499804974,23.27534341792433,74.9949983744686
481,0.0,59.987998499804974,23.27534341792433,74.9949983744686
482,0.0,59.987998499804974,23.27534341792433,74.9949983744686
483,0.0,59.987998499804974,23.27534341792433,74.9949983744686
484,0.0,59.987998499804974,23.27534341792433,74.9949983744686
485,0.0,59.987998499804974,23.27534341792433,74.9949983744686
486,0.0,59.987998499804974,23.27534341792433,74.9949983744686
487,0.0,59.987998499804974,23.27534341792433,74.9949983744686
488,0.0,59.987998499804974,23.27534341792433,74.9949983744686
489,0.0,59.987998499804974,23.27534341792433,74.9949983744686
490,1.455,59.987998499804974,23.27534341792433,81.24624878085145
491,1.455,59.987998499804974,23.27534341792433,87.4974991872343
492,1.455,59.987998499804974,23.27534341792433,93.74874959361715
493,1.455,59.98499699946739,23.274178835793343,100.0
494,0.0,59.98499699946739,23.274178835793343,100.0
495,0.0,59.98499699946739,23.274178835793343,100.0
496,0.0,59.98499699946739,23.274178835793343,100.0
497,0.0,59.98499699946739,23.274178835793343,100.0
498,-1.455,59.98499699946739,23.274178835793343,93.74843679656549
499,-1.455,59.98499699946739,23.274178835793343,87.49687359313097
